last_updated,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination,temp_c_from_f,wind_kph_from_mph,year,month,week
2025-02-02,19.11280923753666,22.02826664222874,1738233122.7272727,18.061290322580643,64.51275659824047,8.412903225806453,13.541935483870969,167.22947214076245,1016.4002932551319,30.013885630498535,0.11051319648093842,0.0041202346041055715,66.58944281524927,39.36290322580645,18.262096774193548,64.8657624633431,9.384530791788857,5.520527859237537,2.769794721407625,11.78350439882698,18.967082111436948,574.162414222874,67.54105571847508,19.193218475073312,15.986696480938416,34.79674780058651,76.49790615835776,2.0718475073313782,3.62316715542522,5.308651026392962,18.06264255457804,13.539221677419356,2025.0,1.2859237536656891,5.0
2025-02-09,19.107268717948717,22.08899076923077,1738837663.5164835,17.235677655677655,63.02549450549451,8.516190476190477,13.710769230769232,154.9186813186813,1018.9875457875457,30.09024175824176,0.08122344322344323,0.0030109890109890113,64.58315018315018,41.07985347985348,17.155384615384616,62.87641025641026,9.438827838827839,5.545054945054945,2.8972893772893773,11.776043956043955,18.953406593406594,559.0727289377289,67.96410256410256,18.328824175824177,14.322409523809524,35.92899194139194,83.6691120879121,2.1003663003663005,3.7487179487179487,55.68278388278388,17.236385836385836,13.705445980952382,2025.0,2.0,6.0
2025-02-16,19.139141129032257,22.071130791788857,1739441618.1818182,17.156231671554252,62.88504398826979,8.105131964809384,13.048387096774194,159.16788856304984,1016.2683284457478,30.009780058651025,0.12396627565982404,0.00467741935483871,67.42375366568915,44.98020527859237,17.208797653958943,62.97023460410557,9.254178885630498,5.43475073313783,2.959090909090909,11.214296187683283,18.048533724340178,589.8530997067448,66.8108504398827,19.642065249266864,15.609277126099707,34.90028519061584,76.17478592375366,2.0821114369501466,3.62316715542522,95.8900293255132,17.158357771261,13.043913076246334,2025.0,2.0,7.0
2025-02-23,19.090485190615837,22.089471480938418,1740046266.4222875,17.39816715542522,63.320381231671554,8.433797653958944,13.575146627565982,159.52492668621701,1017.0608504398826,30.03318181818182,0.12882697947214075,0.0048973607038123165,65.93475073313783,40.962609970674485,17.403372434017594,63.32375366568915,9.397800586510265,5.541055718475073,3.07192082111437,11.660850439882697,18.766862170087975,550.9416070381232,70.52785923753666,18.252395161290323,14.877225073313783,31.564471407624634,68.41675439882698,2.0168621700879767,3.407624633431085,56.98607038123167,17.400211795373085,13.572847916422289,2025.0,2.0,8.0
2025-03-02,19.12442947214076,22.093968035190617,1740650260.777126,18.088709677419356,64.56070381231672,8.104178885630498,13.0433284457478,169.15542521994135,1016.1913489736071,30.00718475073314,0.11205278592375367,0.004186217008797654,67.08064516129032,42.247067448680355,18.329178885630498,64.98555718475073,9.236143695014663,5.428885630498534,3.0327712609970674,11.124193548387096,17.904178885630497,599.7929208211144,67.16568914956012,20.849158357771262,15.940931818181818,36.780707478005866,78.75757917888563,2.1173020527859236,3.6429618768328447,6.670087976539589,18.089279895731508,13.042379247800588,2025.0,2.2859237536656893,9.0
2025-03-09,19.07560520909758,22.081349523110788,1741254171.9002202,19.56764490095378,67.22545854732209,8.135069699192957,13.097505502567866,154.01100513573002,1014.7307410124724,29.964328686720467,0.1392736610418195,0.0053484959647835655,63.355832721936906,35.253851797505504,20.04864269992663,68.08371239911959,9.600807043286867,5.6705796038151135,3.3272927366104184,11.274247982391783,18.14512105649303,605.531255319149,65.27879677182685,21.23950330154072,13.949582538517975,35.16995084372707,68.1178752751284,2.122523844460748,3.765957446808511,41.812179016874545,19.569699192956712,13.092093069699192,2025.0,3.0,10.0
2025-03-16,19.15477270726339,22.156154878943507,1741859071.6067498,20.31606749816581,68.56947909024211,8.049303008070433,12.956639765223771,160.1085840058694,1012.562729273661,29.900403521643433,0.13418928833455612,0.005113719735876742,65.12399119589142,39.328686720469555,20.900733675715333,69.61305942773295,9.500880410858402,5.622890682318415,3.3853264856933234,10.909611151870873,17.55700660308144,579.2387710931768,63.45634629493764,20.542732942039617,13.586021276595744,31.257321349963316,62.99563976522377,1.9948642699926633,3.359501100513573,94.43140132061629,20.31637727235673,12.95406530300807,2025.0,3.0,11.0
2025-03-23,19.107268717948717,22.08899076923077,1742463479.3406594,20.084981684981685,68.15509157509157,8.586520146520147,13.823589743589745,162.96043956043957,1016.0739926739926,30.00387545787546,0.11658608058608058,0.004373626373626373,61.78901098901099,37.4043956043956,20.46124542124542,68.82271062271062,9.792747252747253,5.813186813186813,3.464835164835165,11.601904761904763,18.671501831501832,553.5789106227106,67.12820512820512,18.230542124542122,12.081556776556777,30.18534358974359,67.38249084249085,1.9274725274725275,3.1728937728937727,72.05714285714286,20.086161986161986,13.818630332600732,2025.0,3.0,12.0
2025-03-30,19.107268717948717,22.08899076923077,1743067677.3626373,20.754139194139196,69.35934065934066,8.21120879120879,13.216410256410258,167.9897435897436,1013.4967032967033,29.92776556776557,0.1422783882783883,0.00536996336996337,65.36630036630036,44.14358974358974,21.331794871794873,70.38908424908425,9.5792673992674,5.661538461538462,3.4664468864468865,11.015824175824177,17.73032967032967,522.1578249084249,66.08424908424908,17.97302564102564,12.781606593406593,31.494320879120878,70.75632307692307,2.0073260073260073,3.3743589743589744,13.016849816849817,20.755189255189254,13.214626756043955,2025.0,3.0,13.0
2025-04-06,19.107268717948717,22.08899076923077,1743671319.5604396,21.25018315018315,70.25106227106227,8.677802197802198,13.96945054945055,151.24981684981685,1014.2087912087912,29.948695970695972,0.1479267399267399,0.005582417582417582,62.25054945054945,37.79267399267399,21.846886446886447,71.31875457875458,9.694652014652014,5.7494505494505495,3.685421245421246,11.574139194139194,18.627179487179486,531.6059062271063,67.01538461538462,16.80995750915751,11.351221978021977,28.458182417582417,64.92036996336996,1.8666666666666667,3.0183150183150182,28.483516483516482,21.25059015059015,13.96553418901099,2025.0,3.857142857142857,14.0
2025-04-13,19.107268717948717,22.08899076923077,1744276348.3516483,21.20117216117216,70.1647619047619,8.435311355311356,13.575677655677655,172.12747252747252,1014.1619047619048,29.94754578754579,0.13812454212454212,0.005296703296703297,62.100366300366304,40.16996336996337,21.89245421245421,71.39992673992674,9.736410256410258,5.772161172161172,3.7333333333333334,11.26864468864469,18.137728937728937,517.1463032967033,68.34945054945055,16.382993406593407,11.149674725274725,28.532136263736266,64.6015032967033,1.8608058608058609,2.9523809523809526,88.2021978021978,21.202645502645503,13.575283976556777,2025.0,4.0,15.0
2025-04-20,19.107268717948717,22.08899076923077,1744880732.3076923,22.05838827838828,71.70754578754578,8.38901098901099,13.502490842490843,170.38754578754578,1013.0783882783883,29.915604395604397,0.1226813186813187,0.004615384615384615,64.57216117216117,39.366300366300365,23.053406593406596,73.49223443223443,9.763516483516485,5.786080586080586,3.613626373626374,11.232234432234431,18.077216117216118,506.01103003663,66.82271062271062,16.450996336996337,11.01572967032967,28.659508424908424,69.07090842490842,1.8813186813186813,3.024175824175824,84.00366300366301,22.05974765974766,13.500770945054944,2025.0,4.0,16.0
2025-04-27,19.107268717948717,22.08899076923077,1745485260.6593406,22.844761904761903,73.12007326007326,7.839780219780219,12.6210989010989,163.53846153846155,1013.2190476190476,29.920080586080587,0.11422710622710622,0.004322344322344323,63.57948717948718,38.202930402930406,23.853699633699634,74.9291575091575,9.781318681318682,5.796336996336996,3.829597069597069,10.581391941391942,17.03150183150183,498.27226080586087,64.95750915750915,17.53674358974359,11.333742124542123,27.58555457875458,58.960539926739926,1.865934065934066,3.01025641025641,23.338461538461537,22.844485144485144,12.616871898901099,2025.0,4.0,17.0
2025-05-04,19.107268717948717,22.08899076923077,1746089763.956044,23.017289377289377,73.43318681318682,7.706666666666667,12.404688644688646,163.810989010989,1013.7714285714286,29.936029304029304,0.12944322344322345,0.004901098901098902,62.82344322344322,35.7978021978022,24.195970695970697,75.54512820512821,9.764542124542125,5.786080586080586,3.675091575091575,10.386227106227107,16.717875457875458,507.6764432234432,62.824175824175825,17.33866446886447,11.198748717948718,29.966414652014652,68.75745201465202,1.9076923076923078,3.139194139194139,17.304761904761904,23.01843711843712,12.402646933333335,2025.0,4.571428571428571,18.0
2025-05-11,19.08545095307918,22.103474413489735,1746694732.0381231,22.79868035190616,73.03944281524927,8.016788856304984,12.903445747800586,168.4516129032258,1013.3951612903226,29.924721407624634,0.14151026392961877,0.005351906158357771,63.33797653958944,39.58797653958944,23.842741935483872,74.90813782991202,9.805205278592375,5.809384164222874,3.777859237536657,10.740469208211143,17.285117302052786,499.42555571847504,65.25879765395895,15.78709457478006,11.125330645161291,27.925937683284456,66.67772360703812,1.8401759530791788,2.943548387096774,78.1825513196481,22.79969045291626,12.901738978005866,2025.0,5.0,19.0
2025-05-18,19.090485190615837,22.089471480938418,1747299512.2434018,23.187316715542522,73.73900293255132,8.608357771260996,13.856891495601172,168.39076246334312,1013.2448680351906,29.92043988269795,0.1412316715542522,0.00532258064516129,63.45674486803519,37.64882697947214,24.380058651026395,75.87536656891496,9.747214076246335,5.7727272727272725,3.8957478005865105,11.604692082111436,18.67932551319648,489.1297631964809,67.55278592375366,14.968282991202347,10.164767595307918,27.916936950146624,74.10976026392962,1.7947214076246334,2.8541055718475072,91.89589442815249,23.18833496252851,13.853774495601174,2025.0,5.0,20.0
2025-05-25,19.173261082283172,23.436255151964417,1747904784.951816,23.525500370644924,74.34736842105264,8.289918458117125,13.342105263157896,173.55003706449222,1013.1793921423276,29.91813194959229,0.14765011119347665,0.005522609340252039,64.26241660489251,37.819125277983694,24.74677538917717,76.53654558932543,9.759080800593033,5.77761304670126,3.879836916234247,11.138547071905114,17.92979985174203,478.5614640474426,64.71979243884358,15.222170496664194,11.51745885841364,28.11938028169014,67.87822016308377,1.8146775389177168,2.9021497405485546,35.6234247590808,23.526315789473685,13.341297371386213,2025.0,5.0,21.0
2025-06-01,19.107268717948717,22.08899076923077,1748508585.4945054,23.969597069597068,75.14871794871794,8.507399267399268,13.692747252747251,180.51868131868133,1014.392673992674,29.954315018315018,0.15470329670329672,0.005875457875457875,63.734798534798536,37.6967032967033,25.36798534798535,77.65567765567765,9.72798534798535,5.770695970695971,3.7556776556776557,11.553186813186814,18.597948717948718,480.235947985348,61.234432234432234,15.703319413919413,10.434063736263736,28.367711355311354,62.775449816849815,1.8344322344322344,2.9501831501831504,9.371428571428572,23.97150997150997,13.691297936996339,2025.0,5.142857142857143,22.0
2025-06-08,19.093432771260996,22.08779780058651,1749113608.064516,24.55520527859238,76.20124633431085,8.506744868035192,13.694281524926685,180.8775659824047,1013.4193548387096,29.92543988269795,0.10501466275659825,0.003922287390029326,62.988269794721404,36.01319648093842,25.813636363636366,78.45806451612903,9.765469208211144,5.793255131964809,4.024193548387097,11.366715542521995,18.293695014662756,477.25507551319646,66.18841642228739,15.214104105571847,11.125508797653959,29.41208431085044,66.66274853372434,1.8702346041055717,2.9934017595307916,65.2133431085044,24.556247963506024,13.690244785923754,2025.0,6.0,23.0
2025-06-15,19.09089941305943,22.04760388848129,1749718394.5707996,24.810858400586937,76.66096845194424,8.502641232575202,13.68547322083639,172.2061628760088,1014.4225972120323,29.954908290535585,0.13981658107116654,0.005326485693323551,62.88554658840793,36.14233308877476,26.203521643433604,79.1593543653705,9.737270726338958,5.765223771093177,4.114159941305943,11.435583272193691,18.40520909757887,478.0587476155539,66.74247982391783,15.185563462949375,11.345686720469553,27.97338224504769,58.18350843727073,1.8532648569332355,2.8877476155539252,95.60381511371973,24.811649139969024,13.683640641232575,2025.0,6.0,24.0
2025-06-22,19.096716862170087,22.078572140762464,1750323221.9208212,25.165029325513196,77.30109970674486,8.447507331378299,13.594354838709679,181.11730205278593,1014.2976539589442,29.951678885630496,0.10831378299120235,0.00406891495601173,62.6217008797654,35.516129032258064,26.543695014662756,79.77243401759532,9.70850439882698,5.754398826979473,4.281451612903226,11.294941348973607,18.18115835777126,487.7752521994135,67.64296187683284,14.161798387096773,11.08051026392962,26.1680293255132,57.007821114369506,1.7888563049853372,2.771260997067449,48.60777126099707,25.167277614858257,13.594911448680351,2025.0,6.0,25.0
2025-06-29,19.107268717948717,22.08899076923077,1750927680.6593406,25.286300366300367,77.51838827838829,8.688131868131867,13.983516483516484,182.06300366300366,1012.7223443223443,29.905164835164836,0.1503150183150183,0.005772893772893773,63.606593406593404,37.70915750915751,26.68820512820513,80.03106227106227,9.707326007326007,5.750915750915751,4.077582417582417,11.678315018315018,18.798681318681318,469.24174871794867,65.41025641025641,14.605698168498167,11.35358021978022,25.725398534798536,55.227191208791204,1.7728937728937728,2.726007326007326,5.598534798534798,25.287993487993486,13.982158140659342,2025.0,6.0,26.0
2025-07-06,19.107268717948717,22.08899076923077,1751532847.2527473,25.506300366300366,77.91128205128204,8.693186813186813,13.991501831501832,186.45421245421247,1013.6871794871795,29.933472527472528,0.15221245421245422,0.005846153846153846,62.71868131868132,36.07692307692308,26.93113553113553,80.46783882783883,9.742857142857142,5.771428571428571,4.072307692307692,11.59032967032967,18.655677655677657,464.19201245421243,64.63809523809523,14.82523663003663,10.705356043956044,25.221778754578757,58.440754578754586,1.7274725274725276,2.613919413919414,50.53333333333333,25.506267806267807,13.990293265934065,2025.0,6.857142857142857,27.0
2025-07-13,19.08217646627566,22.109766348973608,1752137196.994135,24.865615835777124,76.7590909090909,8.378445747800587,13.483797653958945,179.433284457478,1013.2206744868035,29.919999999999998,0.19876099706744868,0.007514662756598241,65.0241935483871,40.58064516129032,26.34574780058651,79.41642228739003,9.646480938416422,5.711143695014663,3.6881964809384162,11.288929618768329,18.169134897360703,481.7922214076246,60.54178885630498,16.27943401759531,11.076442815249267,25.56599046920821,50.96895307917889,1.7456011730205279,2.7060117302052786,95.00219941348973,24.866161616161616,13.483767879765397,2025.0,7.0,28.0
2025-07-20,19.086147434017597,22.026800366568917,1752741973.9002934,25.454692082111436,77.81972140762464,8.112316715542523,13.05850439882698,180.41935483870967,1012.7294721407625,29.90530791788856,0.13653958944281525,0.005227272727272727,65.29178885630499,38.118768328445746,26.951612903225808,80.5057917888563,9.633284457478005,5.694281524926686,3.866129032258064,11.090175953079179,17.847727272727273,484.4894948680352,61.38489736070381,16.793857038123168,10.996913489736071,26.332331378299124,54.04593768328446,1.7866568914956011,2.7653958944281527,61.164956011730204,25.455400782013683,13.055475782991204,2025.0,7.0,29.0
